"","studyid","year","envvalue","z","X","species","phenovalue","slope","intid","int_type","spp"
"429","HMK036",1989,5.93051,1.37985161494445,1005,"Diatom3 spp.",55.122,-0.159716733870978,193,"herbivory","spp1"
"430","HMK036",1990,6.34743,1.70867523080324,1006,"Diatom3 spp.",62.9268,-0.159716733870978,193,"herbivory","spp1"
"431","HMK036",1990,6.34743,1.70867523080324,3033,"Copepod1 spp.",98.3045,-0.769567230255838,193,"herbivory","spp2"
"432","HMK036",1991,4.04532,-0.106992365629369,3034,"Copepod1 spp.",112.0952,-0.769567230255838,193,"herbivory","spp2"
"433","HMK036",1991,4.04532,-0.106992365629369,1007,"Diatom3 spp.",69.7561,-0.159716733870978,193,"herbivory","spp1"
"434","HMK036",1992,4.98792,0.636433568143292,3035,"Copepod1 spp.",90.923,-0.769567230255838,193,"herbivory","spp2"
"435","HMK036",1992,4.98792,0.636433568143292,1008,"Diatom3 spp.",58.0488,-0.159716733870978,193,"herbivory","spp1"
"436","HMK036",1993,4.40786,0.178941899201886,3036,"Copepod1 spp.",112.1295,-0.769567230255838,193,"herbivory","spp2"
"437","HMK036",1993,4.40786,0.178941899201886,1009,"Diatom3 spp.",71.7073,-0.159716733870978,193,"herbivory","spp1"
"438","HMK036",1994,4.22659,0.0359747667862583,1010,"Diatom3 spp.",55.6098,-0.159716733870978,193,"herbivory","spp1"
"439","HMK036",1994,4.22659,0.0359747667862583,3037,"Copepod1 spp.",112.147,-0.769567230255838,193,"herbivory","spp2"
"440","HMK036",1995,5.24169,0.836581243947968,1011,"Diatom3 spp.",51.2195,-0.159716733870978,193,"herbivory","spp1"
"441","HMK036",1995,5.24169,0.836581243947968,3038,"Copepod1 spp.",104.7508,-0.769567230255838,193,"herbivory","spp2"
"442","HMK036",1996,1.83384,-1.85118033933992,3039,"Copepod1 spp.",132.8439,-0.769567230255838,193,"herbivory","spp2"
"443","HMK036",1996,1.83384,-1.85118033933992,1012,"Diatom3 spp.",84.3902,-0.159716733870978,193,"herbivory","spp1"
"444","HMK036",1997,3.44713,-0.578783113903788,1013,"Diatom3 spp.",65.8537,-0.159716733870978,193,"herbivory","spp1"
"445","HMK036",1997,3.44713,-0.578783113903788,3040,"Copepod1 spp.",91.0098,-0.769567230255838,193,"herbivory","spp2"
"446","HMK036",1998,5.22357,0.822290051586457,1014,"Diatom3 spp.",50.2439,-0.159716733870978,193,"herbivory","spp1"
"447","HMK036",1998,5.22357,0.822290051586457,3041,"Copepod1 spp.",105.3325,-0.769567230255838,193,"herbivory","spp2"
"448","HMK036",1999,4.95166,0.607835409477265,1015,"Diatom3 spp.",69.2683,-0.159716733870978,193,"herbivory","spp1"
"449","HMK036",1999,4.95166,0.607835409477265,3042,"Copepod1 spp.",112.2366,-0.769567230255838,193,"herbivory","spp2"
"450","HMK036",2000,5.24169,0.836581243947968,3043,"Copepod1 spp.",105.3703,-0.769567230255838,193,"herbivory","spp2"
"451","HMK036",2000,5.24169,0.836581243947968,1016,"Diatom3 spp.",58.5366,-0.159716733870978,193,"herbivory","spp1"
"452","HMK036",2001,4.91541,0.57924513778274,3044,"Copepod1 spp.",126.042,-0.769567230255838,193,"herbivory","spp2"
"453","HMK036",2001,4.91541,0.57924513778274,1017,"Diatom3 spp.",74.6341,-0.159716733870978,193,"herbivory","spp1"
"454","HMK036",2002,5.56798,1.0939252370847,3045,"Copepod1 spp.",84.2107,-0.769567230255838,193,"herbivory","spp2"
"455","HMK036",2002,5.56798,1.0939252370847,1018,"Diatom3 spp.",48.2927,-0.159716733870978,193,"herbivory","spp1"
"456","HMK036",2003,4.26284,0.0645650384807829,1019,"Diatom3 spp.",61.4634,-0.159716733870978,193,"herbivory","spp1"
"457","HMK036",2003,4.26284,0.0645650384807829,3046,"Copepod1 spp.",104.8873,-0.769567230255838,193,"herbivory","spp2"
"458","HMK036",2004,4.86103,0.536355786755203,3047,"Copepod1 spp.",105.4347,-0.769567230255838,193,"herbivory","spp2"
"459","HMK036",2004,4.86103,0.536355786755203,1020,"Diatom3 spp.",61.4634,-0.159716733870978,193,"herbivory","spp1"
"460","HMK036",2005,4.44411,0.20753217089641,1021,"Diatom3 spp.",37.561,-0.159716733870978,193,"herbivory","spp1"
"461","HMK037",1963,7.9,-1.49405024293662,1022,"Diatom4 spp.",133.271,-0.840239530956854,194,"herbivory","spp1"
"462","HMK037",1963,7.9,-1.49405024293662,3076,"Keratella2 cochlearis",148.636,-0.683790781719128,195,"herbivory","spp2"
"463","HMK037",1963,7.9,-1.49405024293662,1102,"Diatom4 spp.",133.271,-0.840239530956854,196,"herbivory","spp1"
"464","HMK037",1963,7.9,-1.49405024293662,1062,"Diatom4 spp.",133.271,-0.840239530956854,195,"herbivory","spp1"
"465","HMK037",1963,7.9,-1.49405024293662,1022,"Diatom4 spp.",133.271,-0.840239530956854,194,"herbivory","spp1"
"466","HMK037",1963,7.9,-1.49405024293662,3076,"Keratella2 cochlearis",148.636,-0.683790781719128,195,"herbivory","spp2"
"467","HMK037",1963,7.9,-1.49405024293662,1102,"Diatom4 spp.",133.271,-0.840239530956854,196,"herbivory","spp1"
"468","HMK037",1963,7.9,-1.49405024293662,1062,"Diatom4 spp.",133.271,-0.840239530956854,195,"herbivory","spp1"
"469","HMK037",1963,7.9,-1.49405024293662,1022,"Diatom4 spp.",133.271,-0.840239530956854,194,"herbivory","spp1"
"470","HMK037",1963,7.9,-1.49405024293662,3076,"Keratella2 cochlearis",148.636,-0.683790781719128,195,"herbivory","spp2"
"471","HMK037",1963,7.9,-1.49405024293662,1102,"Diatom4 spp.",133.271,-0.840239530956854,196,"herbivory","spp1"
"472","HMK037",1963,7.9,-1.49405024293662,1062,"Diatom4 spp.",133.271,-0.840239530956854,195,"herbivory","spp1"
"473","HMK037",1964,7.34,-2.03572969874369,3077,"Keratella2 cochlearis",156.455,-0.683790781719128,195,"herbivory","spp2"
"474","HMK037",1964,7.34,-2.03572969874369,1063,"Diatom4 spp.",125.938,-0.840239530956854,195,"herbivory","spp1"
"475","HMK037",1964,7.34,-2.03572969874369,3108,"Leptodiaptomus ashlandi",155.643,-0.215780839673312,196,"herbivory","spp2"
"476","HMK037",1964,7.34,-2.03572969874369,1023,"Diatom4 spp.",125.938,-0.840239530956854,194,"herbivory","spp1"
"477","HMK037",1964,7.34,-2.03572969874369,1103,"Diatom4 spp.",125.938,-0.840239530956854,196,"herbivory","spp1"
"478","HMK037",1964,7.34,-2.03572969874369,3077,"Keratella2 cochlearis",156.455,-0.683790781719128,195,"herbivory","spp2"
"479","HMK037",1964,7.34,-2.03572969874369,1063,"Diatom4 spp.",125.938,-0.840239530956854,195,"herbivory","spp1"
"480","HMK037",1964,7.34,-2.03572969874369,3108,"Leptodiaptomus ashlandi",155.643,-0.215780839673312,196,"herbivory","spp2"
"481","HMK037",1964,7.34,-2.03572969874369,1023,"Diatom4 spp.",125.938,-0.840239530956854,194,"herbivory","spp1"
"482","HMK037",1964,7.34,-2.03572969874369,1103,"Diatom4 spp.",125.938,-0.840239530956854,196,"herbivory","spp1"
"483","HMK037",1964,7.34,-2.03572969874369,3077,"Keratella2 cochlearis",156.455,-0.683790781719128,195,"herbivory","spp2"
"484","HMK037",1964,7.34,-2.03572969874369,1063,"Diatom4 spp.",125.938,-0.840239530956854,195,"herbivory","spp1"
"485","HMK037",1964,7.34,-2.03572969874369,3108,"Leptodiaptomus ashlandi",155.643,-0.215780839673312,196,"herbivory","spp2"
"486","HMK037",1964,7.34,-2.03572969874369,1023,"Diatom4 spp.",125.938,-0.840239530956854,194,"herbivory","spp1"
"487","HMK037",1964,7.34,-2.03572969874369,1103,"Diatom4 spp.",125.938,-0.840239530956854,196,"herbivory","spp1"
"488","HMK037",1965,11.33181818,1.8254951216548,3078,"Keratella2 cochlearis",145.909,-0.683790781719128,195,"herbivory","spp2"
"489","HMK037",1965,11.33181818,1.8254951216548,1104,"Diatom4 spp.",124.938,-0.840239530956854,196,"herbivory","spp1"
"490","HMK037",1965,11.33181818,1.8254951216548,1064,"Diatom4 spp.",124.938,-0.840239530956854,195,"herbivory","spp1"
"491","HMK037",1965,11.33181818,1.8254951216548,3109,"Leptodiaptomus ashlandi",125.179,-0.215780839673312,196,"herbivory","spp2"
"492","HMK037",1965,11.33181818,1.8254951216548,1024,"Diatom4 spp.",124.938,-0.840239530956854,194,"herbivory","spp1"
"493","HMK037",1965,11.33181818,1.8254951216548,3078,"Keratella2 cochlearis",145.909,-0.683790781719128,195,"herbivory","spp2"
"494","HMK037",1965,11.33181818,1.8254951216548,1104,"Diatom4 spp.",124.938,-0.840239530956854,196,"herbivory","spp1"
"495","HMK037",1965,11.33181818,1.8254951216548,1064,"Diatom4 spp.",124.938,-0.840239530956854,195,"herbivory","spp1"
"496","HMK037",1965,11.33181818,1.8254951216548,3109,"Leptodiaptomus ashlandi",125.179,-0.215780839673312,196,"herbivory","spp2"
"497","HMK037",1965,11.33181818,1.8254951216548,1024,"Diatom4 spp.",124.938,-0.840239530956854,194,"herbivory","spp1"
"498","HMK037",1965,11.33181818,1.8254951216548,3078,"Keratella2 cochlearis",145.909,-0.683790781719128,195,"herbivory","spp2"
"499","HMK037",1965,11.33181818,1.8254951216548,1104,"Diatom4 spp.",124.938,-0.840239530956854,196,"herbivory","spp1"
"500","HMK037",1965,11.33181818,1.8254951216548,1064,"Diatom4 spp.",124.938,-0.840239530956854,195,"herbivory","spp1"
"501","HMK037",1965,11.33181818,1.8254951216548,3109,"Leptodiaptomus ashlandi",125.179,-0.215780839673312,196,"herbivory","spp2"
"502","HMK037",1965,11.33181818,1.8254951216548,1024,"Diatom4 spp.",124.938,-0.840239530956854,194,"herbivory","spp1"
"503","HMK037",1966,9.676,0.223847459765785,3079,"Keratella2 cochlearis",158.182,-0.683790781719128,195,"herbivory","spp2"
"504","HMK037",1966,9.676,0.223847459765785,1105,"Diatom4 spp.",129.625,-0.840239530956854,196,"herbivory","spp1"
"505","HMK037",1966,9.676,0.223847459765785,1025,"Diatom4 spp.",129.625,-0.840239530956854,194,"herbivory","spp1"
"506","HMK037",1966,9.676,0.223847459765785,1065,"Diatom4 spp.",129.625,-0.840239530956854,195,"herbivory","spp1"
"507","HMK037",1966,9.676,0.223847459765785,3110,"Leptodiaptomus ashlandi",136.786,-0.215780839673312,196,"herbivory","spp2"
"508","HMK037",1966,9.676,0.223847459765785,3079,"Keratella2 cochlearis",158.182,-0.683790781719128,195,"herbivory","spp2"
"509","HMK037",1966,9.676,0.223847459765785,1105,"Diatom4 spp.",129.625,-0.840239530956854,196,"herbivory","spp1"
"510","HMK037",1966,9.676,0.223847459765785,1025,"Diatom4 spp.",129.625,-0.840239530956854,194,"herbivory","spp1"
"511","HMK037",1966,9.676,0.223847459765785,1065,"Diatom4 spp.",129.625,-0.840239530956854,195,"herbivory","spp1"
"512","HMK037",1966,9.676,0.223847459765785,3110,"Leptodiaptomus ashlandi",136.786,-0.215780839673312,196,"herbivory","spp2"
"513","HMK037",1966,9.676,0.223847459765785,3079,"Keratella2 cochlearis",158.182,-0.683790781719128,195,"herbivory","spp2"
"514","HMK037",1966,9.676,0.223847459765785,1105,"Diatom4 spp.",129.625,-0.840239530956854,196,"herbivory","spp1"
"515","HMK037",1966,9.676,0.223847459765785,1025,"Diatom4 spp.",129.625,-0.840239530956854,194,"herbivory","spp1"
"516","HMK037",1966,9.676,0.223847459765785,1065,"Diatom4 spp.",129.625,-0.840239530956854,195,"herbivory","spp1"
"517","HMK037",1966,9.676,0.223847459765785,3110,"Leptodiaptomus ashlandi",136.786,-0.215780839673312,196,"herbivory","spp2"
"518","HMK037",1967,8.06,-1.3392846841346,1026,"Diatom4 spp.",129.104,-0.840239530956854,194,"herbivory","spp1"
"519","HMK037",1967,8.06,-1.3392846841346,1066,"Diatom4 spp.",129.104,-0.840239530956854,195,"herbivory","spp1"
"520","HMK037",1967,8.06,-1.3392846841346,3111,"Leptodiaptomus ashlandi",123.393,-0.215780839673312,196,"herbivory","spp2"
"521","HMK037",1967,8.06,-1.3392846841346,3080,"Keratella2 cochlearis",136.364,-0.683790781719128,195,"herbivory","spp2"
"522","HMK037",1967,8.06,-1.3392846841346,1106,"Diatom4 spp.",129.104,-0.840239530956854,196,"herbivory","spp1"
"523","HMK037",1967,8.06,-1.3392846841346,1026,"Diatom4 spp.",129.104,-0.840239530956854,194,"herbivory","spp1"
"524","HMK037",1967,8.06,-1.3392846841346,1066,"Diatom4 spp.",129.104,-0.840239530956854,195,"herbivory","spp1"
"525","HMK037",1967,8.06,-1.3392846841346,3111,"Leptodiaptomus ashlandi",123.393,-0.215780839673312,196,"herbivory","spp2"
"526","HMK037",1967,8.06,-1.3392846841346,3080,"Keratella2 cochlearis",136.364,-0.683790781719128,195,"herbivory","spp2"
"527","HMK037",1967,8.06,-1.3392846841346,1106,"Diatom4 spp.",129.104,-0.840239530956854,196,"herbivory","spp1"
"528","HMK037",1967,8.06,-1.3392846841346,1026,"Diatom4 spp.",129.104,-0.840239530956854,194,"herbivory","spp1"
"529","HMK037",1967,8.06,-1.3392846841346,1066,"Diatom4 spp.",129.104,-0.840239530956854,195,"herbivory","spp1"
"530","HMK037",1967,8.06,-1.3392846841346,3111,"Leptodiaptomus ashlandi",123.393,-0.215780839673312,196,"herbivory","spp2"
"531","HMK037",1967,8.06,-1.3392846841346,3080,"Keratella2 cochlearis",136.364,-0.683790781719128,195,"herbivory","spp2"
"532","HMK037",1967,8.06,-1.3392846841346,1106,"Diatom4 spp.",129.104,-0.840239530956854,196,"herbivory","spp1"
"533","HMK037",1968,9.244081633,-0.19394058664428,1107,"Diatom4 spp.",136.354,-0.840239530956854,196,"herbivory","spp1"
"534","HMK037",1968,9.244081633,-0.19394058664428,1067,"Diatom4 spp.",136.354,-0.840239530956854,195,"herbivory","spp1"
"535","HMK037",1968,9.244081633,-0.19394058664428,3112,"Leptodiaptomus ashlandi",122.607,-0.215780839673312,196,"herbivory","spp2"
"536","HMK037",1968,9.244081633,-0.19394058664428,1027,"Diatom4 spp.",136.354,-0.840239530956854,194,"herbivory","spp1"
"537","HMK037",1968,9.244081633,-0.19394058664428,3081,"Keratella2 cochlearis",135.318,-0.683790781719128,195,"herbivory","spp2"
"538","HMK037",1968,9.244081633,-0.19394058664428,1107,"Diatom4 spp.",136.354,-0.840239530956854,196,"herbivory","spp1"
"539","HMK037",1968,9.244081633,-0.19394058664428,1067,"Diatom4 spp.",136.354,-0.840239530956854,195,"herbivory","spp1"
"540","HMK037",1968,9.244081633,-0.19394058664428,3112,"Leptodiaptomus ashlandi",122.607,-0.215780839673312,196,"herbivory","spp2"
"541","HMK037",1968,9.244081633,-0.19394058664428,1027,"Diatom4 spp.",136.354,-0.840239530956854,194,"herbivory","spp1"
"542","HMK037",1968,9.244081633,-0.19394058664428,3081,"Keratella2 cochlearis",135.318,-0.683790781719128,195,"herbivory","spp2"
"543","HMK037",1968,9.244081633,-0.19394058664428,1107,"Diatom4 spp.",136.354,-0.840239530956854,196,"herbivory","spp1"
"544","HMK037",1968,9.244081633,-0.19394058664428,1067,"Diatom4 spp.",136.354,-0.840239530956854,195,"herbivory","spp1"
"545","HMK037",1968,9.244081633,-0.19394058664428,3112,"Leptodiaptomus ashlandi",122.607,-0.215780839673312,196,"herbivory","spp2"
"546","HMK037",1968,9.244081633,-0.19394058664428,1027,"Diatom4 spp.",136.354,-0.840239530956854,194,"herbivory","spp1"
"547","HMK037",1968,9.244081633,-0.19394058664428,3081,"Keratella2 cochlearis",135.318,-0.683790781719128,195,"herbivory","spp2"
"548","HMK037",1969,8.613333333,-0.804053793600051,1068,"Diatom4 spp.",125.979,-0.840239530956854,195,"herbivory","spp1"
"549","HMK037",1969,8.613333333,-0.804053793600051,1108,"Diatom4 spp.",125.979,-0.840239530956854,196,"herbivory","spp1"
"550","HMK037",1969,8.613333333,-0.804053793600051,3082,"Keratella2 cochlearis",140.455,-0.683790781719128,195,"herbivory","spp2"
"551","HMK037",1969,8.613333333,-0.804053793600051,1028,"Diatom4 spp.",125.979,-0.840239530956854,194,"herbivory","spp1"
"552","HMK037",1969,8.613333333,-0.804053793600051,3113,"Leptodiaptomus ashlandi",140.357,-0.215780839673312,196,"herbivory","spp2"
"553","HMK037",1969,8.613333333,-0.804053793600051,1068,"Diatom4 spp.",125.979,-0.840239530956854,195,"herbivory","spp1"
"554","HMK037",1969,8.613333333,-0.804053793600051,1108,"Diatom4 spp.",125.979,-0.840239530956854,196,"herbivory","spp1"
"555","HMK037",1969,8.613333333,-0.804053793600051,3082,"Keratella2 cochlearis",140.455,-0.683790781719128,195,"herbivory","spp2"
"556","HMK037",1969,8.613333333,-0.804053793600051,1028,"Diatom4 spp.",125.979,-0.840239530956854,194,"herbivory","spp1"
"557","HMK037",1969,8.613333333,-0.804053793600051,3113,"Leptodiaptomus ashlandi",140.357,-0.215780839673312,196,"herbivory","spp2"
"558","HMK037",1969,8.613333333,-0.804053793600051,1068,"Diatom4 spp.",125.979,-0.840239530956854,195,"herbivory","spp1"
"559","HMK037",1969,8.613333333,-0.804053793600051,1108,"Diatom4 spp.",125.979,-0.840239530956854,196,"herbivory","spp1"
"560","HMK037",1969,8.613333333,-0.804053793600051,3082,"Keratella2 cochlearis",140.455,-0.683790781719128,195,"herbivory","spp2"
"561","HMK037",1969,8.613333333,-0.804053793600051,1028,"Diatom4 spp.",125.979,-0.840239530956854,194,"herbivory","spp1"
"562","HMK037",1969,8.613333333,-0.804053793600051,3113,"Leptodiaptomus ashlandi",140.357,-0.215780839673312,196,"herbivory","spp2"
"563","HMK037",1970,9.244444444,-0.193589645099564,1029,"Diatom4 spp.",132.75,-0.840239530956854,194,"herbivory","spp1"
"564","HMK037",1970,9.244444444,-0.193589645099564,3083,"Keratella2 cochlearis",167.045,-0.683790781719128,195,"herbivory","spp2"
"565","HMK037",1970,9.244444444,-0.193589645099564,1109,"Diatom4 spp.",132.75,-0.840239530956854,196,"herbivory","spp1"
"566","HMK037",1970,9.244444444,-0.193589645099564,1069,"Diatom4 spp.",132.75,-0.840239530956854,195,"herbivory","spp1"
"567","HMK037",1970,9.244444444,-0.193589645099564,3114,"Leptodiaptomus ashlandi",119.821,-0.215780839673312,196,"herbivory","spp2"
"568","HMK037",1970,9.244444444,-0.193589645099564,1029,"Diatom4 spp.",132.75,-0.840239530956854,194,"herbivory","spp1"
"569","HMK037",1970,9.244444444,-0.193589645099564,3083,"Keratella2 cochlearis",167.045,-0.683790781719128,195,"herbivory","spp2"
"570","HMK037",1970,9.244444444,-0.193589645099564,1109,"Diatom4 spp.",132.75,-0.840239530956854,196,"herbivory","spp1"
"571","HMK037",1970,9.244444444,-0.193589645099564,1069,"Diatom4 spp.",132.75,-0.840239530956854,195,"herbivory","spp1"
"572","HMK037",1970,9.244444444,-0.193589645099564,3114,"Leptodiaptomus ashlandi",119.821,-0.215780839673312,196,"herbivory","spp2"
"573","HMK037",1970,9.244444444,-0.193589645099564,1029,"Diatom4 spp.",132.75,-0.840239530956854,194,"herbivory","spp1"
"574","HMK037",1970,9.244444444,-0.193589645099564,3083,"Keratella2 cochlearis",167.045,-0.683790781719128,195,"herbivory","spp2"
"575","HMK037",1970,9.244444444,-0.193589645099564,1109,"Diatom4 spp.",132.75,-0.840239530956854,196,"herbivory","spp1"
"576","HMK037",1970,9.244444444,-0.193589645099564,1069,"Diatom4 spp.",132.75,-0.840239530956854,195,"herbivory","spp1"
"577","HMK037",1970,9.244444444,-0.193589645099564,3114,"Leptodiaptomus ashlandi",119.821,-0.215780839673312,196,"herbivory","spp2"
"578","HMK037",1971,8.692307692,-0.727663101089637,1030,"Diatom4 spp.",131.188,-0.840239530956854,194,"herbivory","spp1"
"579","HMK037",1971,8.692307692,-0.727663101089637,1110,"Diatom4 spp.",131.188,-0.840239530956854,196,"herbivory","spp1"
"580","HMK037",1971,8.692307692,-0.727663101089637,1070,"Diatom4 spp.",131.188,-0.840239530956854,195,"herbivory","spp1"
"581","HMK037",1971,8.692307692,-0.727663101089637,3084,"Keratella2 cochlearis",129.545,-0.683790781719128,195,"herbivory","spp2"
"582","HMK037",1971,8.692307692,-0.727663101089637,3115,"Leptodiaptomus ashlandi",126.071,-0.215780839673312,196,"herbivory","spp2"
"583","HMK037",1971,8.692307692,-0.727663101089637,1030,"Diatom4 spp.",131.188,-0.840239530956854,194,"herbivory","spp1"
"584","HMK037",1971,8.692307692,-0.727663101089637,1110,"Diatom4 spp.",131.188,-0.840239530956854,196,"herbivory","spp1"
"585","HMK037",1971,8.692307692,-0.727663101089637,1070,"Diatom4 spp.",131.188,-0.840239530956854,195,"herbivory","spp1"
"586","HMK037",1971,8.692307692,-0.727663101089637,3084,"Keratella2 cochlearis",129.545,-0.683790781719128,195,"herbivory","spp2"
"587","HMK037",1971,8.692307692,-0.727663101089637,3115,"Leptodiaptomus ashlandi",126.071,-0.215780839673312,196,"herbivory","spp2"
"588","HMK037",1971,8.692307692,-0.727663101089637,1030,"Diatom4 spp.",131.188,-0.840239530956854,194,"herbivory","spp1"
"589","HMK037",1971,8.692307692,-0.727663101089637,1110,"Diatom4 spp.",131.188,-0.840239530956854,196,"herbivory","spp1"
"590","HMK037",1971,8.692307692,-0.727663101089637,1070,"Diatom4 spp.",131.188,-0.840239530956854,195,"herbivory","spp1"
"591","HMK037",1971,8.692307692,-0.727663101089637,3084,"Keratella2 cochlearis",129.545,-0.683790781719128,195,"herbivory","spp2"
"592","HMK037",1971,8.692307692,-0.727663101089637,3115,"Leptodiaptomus ashlandi",126.071,-0.215780839673312,196,"herbivory","spp2"
"593","HMK037",1972,7.917647059,-1.4769805120157,3116,"Leptodiaptomus ashlandi",131.536,-0.215780839673312,196,"herbivory","spp2"
"594","HMK037",1972,7.917647059,-1.4769805120157,1071,"Diatom4 spp.",125.417,-0.840239530956854,195,"herbivory","spp1"
"595","HMK037",1972,7.917647059,-1.4769805120157,1031,"Diatom4 spp.",125.417,-0.840239530956854,194,"herbivory","spp1"
"596","HMK037",1972,7.917647059,-1.4769805120157,3085,"Keratella2 cochlearis",138.045,-0.683790781719128,195,"herbivory","spp2"
"597","HMK037",1972,7.917647059,-1.4769805120157,1111,"Diatom4 spp.",125.417,-0.840239530956854,196,"herbivory","spp1"
"598","HMK037",1972,7.917647059,-1.4769805120157,3116,"Leptodiaptomus ashlandi",131.536,-0.215780839673312,196,"herbivory","spp2"
"599","HMK037",1972,7.917647059,-1.4769805120157,1071,"Diatom4 spp.",125.417,-0.840239530956854,195,"herbivory","spp1"
"600","HMK037",1972,7.917647059,-1.4769805120157,1031,"Diatom4 spp.",125.417,-0.840239530956854,194,"herbivory","spp1"
"601","HMK037",1972,7.917647059,-1.4769805120157,3085,"Keratella2 cochlearis",138.045,-0.683790781719128,195,"herbivory","spp2"
"602","HMK037",1972,7.917647059,-1.4769805120157,1111,"Diatom4 spp.",125.417,-0.840239530956854,196,"herbivory","spp1"
"603","HMK037",1972,7.917647059,-1.4769805120157,3116,"Leptodiaptomus ashlandi",131.536,-0.215780839673312,196,"herbivory","spp2"
"604","HMK037",1972,7.917647059,-1.4769805120157,1071,"Diatom4 spp.",125.417,-0.840239530956854,195,"herbivory","spp1"
"605","HMK037",1972,7.917647059,-1.4769805120157,1031,"Diatom4 spp.",125.417,-0.840239530956854,194,"herbivory","spp1"
"606","HMK037",1972,7.917647059,-1.4769805120157,3085,"Keratella2 cochlearis",138.045,-0.683790781719128,195,"herbivory","spp2"
"607","HMK037",1972,7.917647059,-1.4769805120157,1111,"Diatom4 spp.",125.417,-0.840239530956854,196,"herbivory","spp1"
"608","HMK037",1973,8.996666667,-0.433261308325359,3117,"Leptodiaptomus ashlandi",130.536,-0.215780839673312,196,"herbivory","spp2"
"609","HMK037",1973,8.996666667,-0.433261308325359,1112,"Diatom4 spp.",105.667,-0.840239530956854,196,"herbivory","spp1"
"610","HMK037",1973,8.996666667,-0.433261308325359,1072,"Diatom4 spp.",105.667,-0.840239530956854,195,"herbivory","spp1"
"611","HMK037",1973,8.996666667,-0.433261308325359,3086,"Keratella2 cochlearis",106.364,-0.683790781719128,195,"herbivory","spp2"
"612","HMK037",1973,8.996666667,-0.433261308325359,1032,"Diatom4 spp.",105.667,-0.840239530956854,194,"herbivory","spp1"
"613","HMK037",1973,8.996666667,-0.433261308325359,3117,"Leptodiaptomus ashlandi",130.536,-0.215780839673312,196,"herbivory","spp2"
"614","HMK037",1973,8.996666667,-0.433261308325359,1112,"Diatom4 spp.",105.667,-0.840239530956854,196,"herbivory","spp1"
"615","HMK037",1973,8.996666667,-0.433261308325359,1072,"Diatom4 spp.",105.667,-0.840239530956854,195,"herbivory","spp1"
"616","HMK037",1973,8.996666667,-0.433261308325359,3086,"Keratella2 cochlearis",106.364,-0.683790781719128,195,"herbivory","spp2"
"617","HMK037",1973,8.996666667,-0.433261308325359,1032,"Diatom4 spp.",105.667,-0.840239530956854,194,"herbivory","spp1"
"618","HMK037",1973,8.996666667,-0.433261308325359,3117,"Leptodiaptomus ashlandi",130.536,-0.215780839673312,196,"herbivory","spp2"
"619","HMK037",1973,8.996666667,-0.433261308325359,1112,"Diatom4 spp.",105.667,-0.840239530956854,196,"herbivory","spp1"
"620","HMK037",1973,8.996666667,-0.433261308325359,1072,"Diatom4 spp.",105.667,-0.840239530956854,195,"herbivory","spp1"
"621","HMK037",1973,8.996666667,-0.433261308325359,3086,"Keratella2 cochlearis",106.364,-0.683790781719128,195,"herbivory","spp2"
"622","HMK037",1973,8.996666667,-0.433261308325359,1032,"Diatom4 spp.",105.667,-0.840239530956854,194,"herbivory","spp1"
"623","HMK037",1974,7.1625,-2.20742274053968,3118,"Leptodiaptomus ashlandi",121.607,-0.215780839673312,196,"herbivory","spp2"
"624","HMK037",1974,7.1625,-2.20742274053968,1073,"Diatom4 spp.",132.229,-0.840239530956854,195,"herbivory","spp1"
"625","HMK037",1974,7.1625,-2.20742274053968,1033,"Diatom4 spp.",132.229,-0.840239530956854,194,"herbivory","spp1"
"626","HMK037",1974,7.1625,-2.20742274053968,3087,"Keratella2 cochlearis",128.864,-0.683790781719128,195,"herbivory","spp2"
"627","HMK037",1974,7.1625,-2.20742274053968,1113,"Diatom4 spp.",132.229,-0.840239530956854,196,"herbivory","spp1"
"628","HMK037",1974,7.1625,-2.20742274053968,3118,"Leptodiaptomus ashlandi",121.607,-0.215780839673312,196,"herbivory","spp2"
"629","HMK037",1974,7.1625,-2.20742274053968,1073,"Diatom4 spp.",132.229,-0.840239530956854,195,"herbivory","spp1"
"630","HMK037",1974,7.1625,-2.20742274053968,1033,"Diatom4 spp.",132.229,-0.840239530956854,194,"herbivory","spp1"
"631","HMK037",1974,7.1625,-2.20742274053968,3087,"Keratella2 cochlearis",128.864,-0.683790781719128,195,"herbivory","spp2"
"632","HMK037",1974,7.1625,-2.20742274053968,1113,"Diatom4 spp.",132.229,-0.840239530956854,196,"herbivory","spp1"
"633","HMK037",1974,7.1625,-2.20742274053968,3118,"Leptodiaptomus ashlandi",121.607,-0.215780839673312,196,"herbivory","spp2"
"634","HMK037",1974,7.1625,-2.20742274053968,1073,"Diatom4 spp.",132.229,-0.840239530956854,195,"herbivory","spp1"
"635","HMK037",1974,7.1625,-2.20742274053968,1033,"Diatom4 spp.",132.229,-0.840239530956854,194,"herbivory","spp1"
"636","HMK037",1974,7.1625,-2.20742274053968,3087,"Keratella2 cochlearis",128.864,-0.683790781719128,195,"herbivory","spp2"
"637","HMK037",1974,7.1625,-2.20742274053968,1113,"Diatom4 spp.",132.229,-0.840239530956854,196,"herbivory","spp1"
"638","HMK037",1975,7.996,-1.40119090765541,1074,"Diatom4 spp.",118.167,-0.840239530956854,195,"herbivory","spp1"
