106,JEH001,"Wytham, UK",2006,temperature,unshaded,2,NA,Larval development time,field,1,C,2.06,9.6039,,Cotesia,bignellii,Euphydryas,aurinia,parasitoid hatching,NA,NA,NA,NA,8,parasitoid development time,days,,NA,22.2086,SE,3.6911,2,difference between host availability and parasitoid hatching; temperature difference: grand mean- treatment mean
107,JEH001,"Wytham, UK",2006,temperature,shaded,3,NA,Larval development time,field,1,C,1.74,2.15496,,Cotesia,bignellii,Euphydryas,aurinia,parasitoid hatching,NA,NA,NA,NA,7,parasitoid development time,days,,NA,27.3006,SE,2.9679,2,difference between host availability and parasitoid hatching; temperature difference: grand mean- treatment mean
108,JMA002,"Manaus, Brazil",1992,same species,NA,NA,2,"tadpole ""arrival""",field,0,day,NA,0,,Epipedobates,femoralis,NA,NA,"tadpole ""arrival""",day,0,NA,NA,4,survival,individuals alive,,NA,9.67533,SE,0.34627,1,control=synchronous introduction. mesocosm in field. Could calculate proportion survived if that's more useful than the data reported.  
109,JMA002,"Manaus, Brazil",1992,same species,NA,NA,2,"tadpole ""arrival""",field,0,day,NA,0,,Phyllomedusa,tomopterna,NA,NA,"tadpole ""arrival""",day,0,NA,NA,4,survival,individuals alive,,NA,9,SE,0.52174,1,control=synchronous introduction. mesocosm in field. Could calculate proportion survived if that's more useful than the data reported.  
110,JMA002,"Manaus, Brazil",1992,same species,NA,NA,2,"tadpole ""arrival""",field,1,day,NA,3,,Epipedobates,femoralis,NA,NA,"tadpole ""arrival""",day,3,NA,NA,4,survival,individuals alive,,NA,9.43748,SE,0.30302,1,control=synchronous introduction. mesocosm in field. Could calculate proportion survived if that's more useful than the data reported.  
111,JMA002,"Manaus, Brazil",1992,same species,NA,NA,2,"tadpole ""arrival""",field,1,day,NA,3,,Phyllomedusa,tomopterna,NA,NA,"tadpole ""arrival""",day,3,NA,NA,4,survival,individuals alive,,NA,6.04348,SE,0.56522,1,control=synchronous introduction. mesocosm in field. Could calculate proportion survived if that's more useful than the data reported.  
112,JMA002,"Manaus, Brazil",1992,same species,NA,NA,2,"tadpole ""arrival""",field,0,day,NA,0,,Epipedobates,femoralis,NA,NA,"tadpole ""arrival""",day,0,NA,NA,4,average daily growth rate,ml displaced/day,,NA,0.00212111,SE,0.00020689,2,mesocosm in field. 
113,JMA002,"Manaus, Brazil",1992,same species,NA,NA,2,"tadpole ""arrival""",field,0,day,NA,0,,Phyllomedusa,tomopterna,NA,NA,"tadpole ""arrival""",day,0,NA,NA,4,average daily growth rate,ml displaced/day,,NA,0.00329314,SE,0.00096565,2,mesocosm in field. 
114,JMA002,"Manaus, Brazil",1992,same species,NA,NA,2,"tadpole ""arrival""",field,1,day,NA,3,,Epipedobates,femoralis,NA,NA,"tadpole ""arrival""",day,3,NA,NA,4,average daily growth rate,ml displaced/day,,NA,0.00200033,SE,0.00058638,2,mesocosm in field. 
115,JMA002,"Manaus, Brazil",1992,same species,NA,NA,2,"tadpole ""arrival""",field,1,day,NA,3,,Phyllomedusa,tomopterna,NA,NA,"tadpole ""arrival""",day,3,NA,NA,4,average daily growth rate,ml displaced/day,,NA,0.00286231,SE,0.00093099,2,mesocosm in field. 
116,JMA002,"Manaus, Brazil",1992,other species,NA,NA,2,"tadpole ""arrival""",field,0,day,NA,0,,Osteocephalus,taurinus,Epipedobates,femoralis,"tadpole ""arrival""",day,0,NA,NA,4,survival,individuals alive,,NA,141.979,SE,13.502,1,mesocosm in field. Could calculate proportion survived if that's more useful than the data reported.  In response to E. femoralis
117,JMA002,"Manaus, Brazil",1992,other species,NA,NA,2,"tadpole ""arrival""",field,1,day,NA,3,,Osteocephalus,taurinus,Epipedobates,femoralis,"tadpole ""arrival""",day,3,NA,NA,4,survival,individuals alive,,NA,122.99,SE,13.506,1,mesocosm in field. Could calculate proportion survived if that's more useful than the data reported.  In response to E. femoralis
118,JMA002,"Manaus, Brazil",1992,other species,NA,NA,2,"tadpole ""arrival""",field,0,day,NA,0,,Osteocephalus,taurinus,Phyllomedusa,tomopterna,"tadpole ""arrival""",day,0,NA,NA,4,survival,individuals alive,,NA,145.977,SE,8.474,1,mesocosm in field. Could calculate proportion survived if that's more useful than the data reported.  In response to P. tomopterna
119,JMA002,"Manaus, Brazil",1992,other species,NA,NA,2,"tadpole ""arrival""",field,1,day,NA,3,,Osteocephalus,taurinus,Phyllomedusa,tomopterna,"tadpole ""arrival""",day,3,NA,NA,4,survival,individuals alive,,NA,151.483,SE,20.34,1,mesocosm in field. Could calculate proportion survived if that's more useful than the data reported.  In response to P. tomopterna
120,JMA002,"Manaus, Brazil",1992,other species,NA,NA,2,"tadpole ""arrival""",field,0,day,NA,0,,Osteocephalus,taurinus,Epipedobates,femoralis,"tadpole ""arrival""",day,0,NA,NA,4,total growth,ml displaced,,NA,0.0173323,SE,0.0008403,2,mesocosm in field. In response to E. femoralis
121,JMA002,"Manaus, Brazil",1992,other species,NA,NA,2,"tadpole ""arrival""",field,1,day,NA,3,,Osteocephalus,taurinus,Epipedobates,femoralis,"tadpole ""arrival""",day,3,NA,NA,4,total growth,ml displaced,,NA,0.0194244,SE,0.0006302,2,mesocosm in field. In response to E. femoralis
122,JMA002,"Manaus, Brazil",1992,other species,NA,NA,2,"tadpole ""arrival""",field,0,day,NA,0,,Osteocephalus,taurinus,Phyllomedusa,tomopterna,"tadpole ""arrival""",day,0,NA,NA,4,total growth,ml displaced,,NA,0.0211297,SE,0.001046,2,mesocosm in field. In response to P. tomopterna
123,JMA002,"Manaus, Brazil",1992,other species,NA,NA,2,"tadpole ""arrival""",field,1,day,NA,3,,Osteocephalus,taurinus,Phyllomedusa,tomopterna,"tadpole ""arrival""",day,3,NA,NA,4,total growth,ml displaced,,NA,0.0301255,SE,0.0037657,2,mesocosm in field. In response to P. tomopterna
124,KJB001,Hokkaido campus,1989,consumer,NA,NA,0,transfer of new larvae,field,NA,day,NA,NA,,Ulmus,davidiana,NA,NA,budburst ,doy,120,NA,NA,NA,a,NA,,NA,NA,NA,NA,0,NA
125,KJB001,Hokkaido campus,1989,consumer,NA,NA,0,transfer of new larvae,field,2,day,NA,0,,Tetraneura,spp.,Ulmus,davidiana,emergence,doy,120,NA,NA,104,abortion,percentage,,NA,4.336877,NA,NA,1,"took first point, point that matched arrow and last point from fig 10"
126,KJB001,Hokkaido campus,1989,consumer,NA,NA,0,transfer of new larvae,field,2,day,NA,0,,Tetraneura,spp.,Ulmus,davidiana,emergence,doy,120,NA,NA,104,expectedfecundity,number,,NA,5.996001,NA,NA,3,"took first point, point that matched arrow and last point from fig 11"
127,KJB001,Hokkaido campus,1989,consumer,NA,NA,0,transfer of new larvae,field,2,day,NA,0,,Tetraneura,spp.,Ulmus,davidiana,emergence,doy,120,NA,NA,104,fecundity,number,,NA,17.167237,NA,NA,3,"took first point, point that matched arrow and last point from fig 12"
128,KJB001,Hokkaido campus,1989,consumer,NA,NA,0,transfer of new larvae,field,2,day,NA,0,,Tetraneura,spp.,Ulmus,davidiana,emergence,doy,120,NA,NA,104,gallsperlarveae,percentage,,NA,34.980843,NA,NA,2,"took first point, point that matched arrow and last point from fig 13"
129,KJB001,Hokkaido campus,1989,consumer,NA,NA,2,transfer of new larvae,field,3,day,NA,14,,Tetraneura,spp.,Ulmus,davidiana,emergence,doy,134,NA,NA,104,expectedfecundity,number,,NA,1.549994,NA,NA,3,"took first point, point that matched arrow and last point from fig 14"
130,KJB001,Hokkaido campus,1989,consumer,NA,NA,2,transfer of new larvae,field,3,day,NA,14,,Tetraneura,spp.,Ulmus,davidiana,emergence,doy,134,NA,NA,104,gallsperlarveae,percentage,,NA,10.129216,NA,NA,2,"took first point, point that matched arrow and last point from fig 15"
131,KJB001,Hokkaido campus,1989,consumer,NA,NA,2,transfer of new larvae,field,3,day,NA,14,,Tetraneura,spp.,Ulmus,davidiana,emergence,doy,134,NA,NA,104,fecundity,number,,NA,16.120137,NA,NA,3,"took first point, point that matched arrow and last point from fig 16"
132,KJB001,Hokkaido campus,1989,consumer,NA,NA,2,transfer of new larvae,field,3,day,NA,14,,Tetraneura,spp.,Ulmus,davidiana,emergence,doy,134,NA,NA,104,abortion,percentage,,NA,23.50003,NA,NA,1,"took first point, point that matched arrow and last point from fig 17"
133,KJB001,Hokkaido campus,1989,consumer,NA,NA,1,transfer of new larvae,field,1,day,NA,-12,,Tetraneura,spp.,Ulmus,davidiana,emergence,doy,108,NA,NA,104,abortion,percentage,,NA,1.341688,NA,NA,1,"took first point, point that matched arrow and last point from fig 6"
134,KJB001,Hokkaido campus,1989,consumer,NA,NA,1,transfer of new larvae,field,1,day,NA,-12,,Tetraneura,spp.,Ulmus,davidiana,emergence,doy,108,NA,NA,104,expectedfecundity,number,,NA,1.924913,NA,NA,3,"took first point, point that matched arrow and last point from fig 7"
135,KJB001,Hokkaido campus,1989,consumer,NA,NA,1,transfer of new larvae,field,1,day,NA,-12,,Tetraneura,spp.,Ulmus,davidiana,emergence,doy,108,NA,NA,104,gallsperlarveae,percentage,,NA,9.139809,NA,NA,2,"took first point, point that matched arrow and last point from fig 8"
136,KJB001,Hokkaido campus,1989,consumer,NA,NA,1,transfer of new larvae,field,1,day,NA,-12,,Tetraneura,spp.,Ulmus,davidiana,emergence,doy,108,NA,NA,104,fecundity,number,,NA,21.373957,NA,NA,3,"took first point, point that matched arrow and last point from fig 9"
137,SET006,"Wytham wood, Oxford, UK",1994,consumer,NA,2,1,fledgling development,field,0,day,NA,0,,Parus,major,Operophtera,brumata,fledgling development,NA,NA,NA,NA,4,fledgling mass at day 13,g,,NA,11.17,0.08,NA,3,delay development of eggs by removing from nest for seven days then returning
138,SET006,"Wytham wood, Oxford, UK",1994,consumer,NA,2,1,fledgling development,field,1,day,NA,7,,Parus,major,Operophtera,brumata,fledgling development,NA,NA,NA,NA,4,fledgling mass at day 13,g,,0.090832423,9.97,0.49,NA,2,delay development of eggs by removing from nest for seven days then returning
139,SET006,"Wytham wood, Oxford, UK",1994,temperature,NA,2,1,egg development,field,0,C,0,-9.3,,Operophtera,brumata,Quercus,robur,egg darkening,day,29.4,SE,0.8,4,a,NA,,NA,NA,NA,NA,0,hk: from text: darkening-budburst
140,SET006,"Wytham wood, Oxford, UK",1994,temperature,NA,2,1,egg development,field,1,C,3,-7.6,,Operophtera,brumata,Quercus,robur,egg darkening,day,18.7,SE,0.8,4,a,NA,,NA,NA,NA,NA,0,hk: from text: darkening-budburst
141,SET006,"Wytham wood, Oxford, UK",1994,temperature,NA,2,1,budburst,field,0,C,0,NA,,Quercus,robur,NA,NA,budburst,day,38.7,NA,1.6,4,a,NA,,NA,NA,NA,NA,0,NA
142,SET006,"Wytham wood, Oxford, UK",1994,temperature,NA,2,1,budburst,field,1,C,3,NA,,Quercus,robur,NA,NA,budburst  ,day,26.3,NA,1.6,4,a,NA,,NA,NA,NA,NA,0,NA
143,HMK041,Lund University,2009,temperature,NA,1,NA,NA,field,0,C,0,NA,,Phytoplankton,spp.,NA,NA,date of peak abundance,doy,118.939,SD,3.637,5,NA,NA,,NA,NA,NA,NA,NA,
144,HMK041,Lund University,2009,temperature,NA,1,NA,NA,field,1,C,3,NA,,Phytoplankton,spp.,NA,NA,date of peak abundance,doy,109.242,SD,3.118,5,NA,NA,,NA,NA,NA,NA,NA,
145,HMK041,Lund University,2009,temperature,NA,1,NA,NA,field,0,C,0,26.161,,Cladoceran,spp.,Phytoplankton,spp.,date of peak abundance,doy,145.1,NA,NA,5,NA,NA,,NA,NA,NA,NA,NA,
146,HMK041,Lund University,2009,temperature,NA,1,NA,NA,field,1,C,3,26.374,,Cladoceran,spp.,Phytoplankton,spp.,date of peak abundance,doy,135.616,SD,6.899,5,NA,NA,,NA,NA,NA,NA,NA,
147,HMK041,Lund University,2009,temperature,NA,1,NA,NA,field,0,C,0,10.466,,Cyclopoid,copepod,Phytoplankton,spp.,date of peak abundance,doy,129.405,SD,3.501,5,NA,NA,,NA,NA,NA,NA,NA,
148,HMK041,Lund University,2009,temperature,NA,1,NA,NA,field,1,C,3,14.9,,Cyclopoid,copepod,Phytoplankton,spp.,date of peak abundance,doy,124.142,SD,5.252,5,NA,NA,,NA,NA,NA,NA,NA,
149,HMK041,Lund University,2009,temperature,NA,1,NA,NA,field,0,C,0,24.987,,Calanoid,copepod,Phytoplankton,spp.,date of peak abundance,doy,143.926,SD,2.921,5,NA,NA,,NA,NA,NA,NA,NA,,,
150,HMK041,Lund University,2009,temperature,NA,1,NA,NA,field,1,C,3,20.9,,Calanoid,copepod,Phytoplankton,spp.,date of peak abundance,doy,130.142,SD,5.857,5,NA,NA,,NA,NA,NA,NA,NA,,,
151,HMK041,Lund University,2009,temperature,NA,1,NA,NA,field,0,C,0,18.455,,Nauplii,copepod,Phytoplankton,spp.,date of peak abundance,doy,137.394,SD,5.515,5,NA,NA,,NA,NA,NA,NA,NA,,,
152,HMK041,Lund University,2009,temperature,NA,1,NA,NA,field,1,C,3,13.303,,Nauplii,copepod,Phytoplankton,spp.,date of peak abundance,doy,122.545,SD,3.819,5,NA,NA,,NA,NA,NA,NA,NA,,,
153,HMK041,Lund University,2009,temperature,NA,1,NA,NA,field,0,C,0,-16.121,,Rotifer,spp.,Phytoplankton,spp.,first peak,doy,102.818,NA,NA,5,NA,NA,,NA,NA,NA,NA,NA,,,
154,HMK041,Lund University,2009,temperature,NA,1,NA,NA,field,1,C,3,-17.4541,,Rotifer,spp.,Phytoplankton,spp.,first peak,doy,91.7879,SD,6.3636,5,NA,NA,,NA,NA,NA,NA,NA,,,
155,HMK041,Lund University,2009,temperature,NA,1,NA,NA,field,0,C,0,24.51,,Rotifer,spp.,Phytoplankton,spp.,second peak,doy,143.449,SD,3.389,5,NA,NA,,NA,NA,NA,NA,NA,,,
156,HMK041,Lund University,2009,temperature,NA,1,NA,NA,field,1,C,3,16.38,,Rotifer,spp.,Phytoplankton,spp.,second peak,doy,125.622,SD,6.37,5,NA,NA,,NA,NA,NA,NA,NA,,,
157,HMK044,"Michigan, US",1985,consumer,NA,NA,1.5,delay of larval emergence,field,1,day,NA,-4.102,,Choristoneura,fumiferana,Picea,glauca,start of larval development,doy,113.773,NA,NA,NA,larval survival,percentage,,NA,64.9894,SE,3.792,1,end of cohort available; chose 1st cohort as control since it was most closely timed to natural populations,155.971,end of cohort
158,HMK044,"Michigan, US",1985,consumer,NA,NA,1.5,delay of larval emergence,field,2,day,NA,2.931,,Choristoneura,fumiferana,Picea,glauca,start of larval development,doy,120.806,NA,NA,NA,larval survival,percentage,,NA,65.9906,SE,3.792,1,end of cohort available,162.125,end of cohort
159,HMK044,"Michigan, US",1985,consumer,NA,NA,1.5,delay of larval emergence,field,3,day,NA,9.085,,Choristoneura,fumiferana,Picea,glauca,start of larval development,doy,126.96,NA,NA,NA,larval survival,percentage,,NA,60.6474,SE,3.1696,1,end of cohort available,168.571,end of cohort
160,HMK044,"Michigan, US",1985,consumer,NA,NA,1.5,delay of larval emergence,field,4,day,NA,16.411,,Choristoneura,fumiferana,Picea,glauca,start of larval development,doy,134.286,NA,NA,NA,larval survival,percentage,,NA,33.1691,SE,1.8986,1,end of cohort available,175.897,end of cohort
161,HMK044,"Michigan, US",1985,consumer,NA,NA,1.5,delay of larval emergence,field,5,day,NA,23.737,,Choristoneura,fumiferana,Picea,glauca,start of larval development,doy,141.612,NA,NA,NA,larval survival,percentage,,NA,16.4445,SE,2.5367,1,end of cohort available,189.377,end of cohort
162,HMK044,"Michigan, US",1985,consumer,NA,NA,1.5,delay of larval emergence,field,6,day,NA,30.477,,Choristoneura,fumiferana,Picea,glauca,start of larval development,doy,148.352,NA,NA,NA,larval survival,percentage,,NA,5.42616,SE,1.88826,1,end of cohort available,198.169,end of cohort
163,HMK044,"Michigan, US",1985,consumer,NA,NA,1.5,delay of larval emergence,field,7,day,NA,58.315,,Choristoneura,fumiferana,Picea,glauca,start of larval development,doy,176.19,NA,NA,NA,larval survival,percentage,,NA,3.88027,SE,1.89864,1,end of cohort available,226.3,end of cohort
164,HMK044,"Michigan, US",1985,consumer,NA,NA,1.5,delay of larval emergence,field,8,day,NA,86.154,,Choristoneura,fumiferana,Picea,glauca,start of larval development,doy,204.029,NA,NA,NA,larval survival,percentage,,NA,7.40779,SE,2.52633,1,end of cohort available,253.26,end of cohort
165,HMK044,"Michigan, US",1985,consumer,NA,NA,1.5,delay of larval emergence,field,1,day,NA,-4.102,,Choristoneura,fumiferana,Picea,glauca,start of larval development,doy,113.773,NA,NA,NA,pupal survival,percentage,,NA,78.8297,SE,1.8934,1,end of cohort available; chose 1st cohort as control since it was most closely timed to natural populations
166,HMK044,"Michigan, US",1985,consumer,NA,NA,1.5,delay of larval emergence,field,2,day,NA,2.931,,Choristoneura,fumiferana,Picea,glauca,start of larval development,doy,120.806,NA,NA,NA,pupal survival,percentage,,NA,79.8309,SE,2.5367,1,end of cohort available
167,HMK044,"Michigan, US",1985,consumer,NA,NA,1.5,delay of larval emergence,field,3,day,NA,9.085,,Choristoneura,fumiferana,Picea,glauca,start of larval development,doy,126.96,NA,NA,NA,pupal survival,percentage,,NA,89.0439,SE,1.9039,1,end of cohort available
168,HMK044,"Michigan, US",1985,consumer,NA,NA,1.5,delay of larval emergence,field,4,day,NA,16.411,,Choristoneura,fumiferana,Picea,glauca,start of larval development,doy,134.286,NA,NA,NA,pupal survival,percentage,,NA,93.2147,SE,2.5315,1,end of cohort available
169,HMK044,"Michigan, US",1985,consumer,NA,NA,1.5,delay of larval emergence,field,5,day,NA,23.737,,Choristoneura,fumiferana,Picea,glauca,start of larval development,doy,141.612,NA,NA,NA,pupal survival,percentage,,NA,89.1477,SE,5.0578,1,end of cohort available
170,HMK044,"Michigan, US",1985,consumer,NA,NA,1.5,delay of larval emergence,field,6,day,NA,30.477,,Choristoneura,fumiferana,Picea,glauca,start of larval development,doy,148.352,NA,NA,NA,pupal survival,percentage,,NA,94.5635,SE,3.1799,1,end of cohort available
171,HMK044,"Michigan, US",1985,consumer,NA,NA,1.5,delay of larval emergence,field,7,day,NA,58.315,,Choristoneura,fumiferana,Picea,glauca,start of larval development,doy,176.19,NA,NA,NA,pupal survival,percentage,,NA,98.7187,SE,1.2709,1,end of cohort available
172,HMK044,"Michigan, US",1985,consumer,NA,NA,1.5,delay of larval emergence,field,8,day,NA,86.154,,Choristoneura,fumiferana,Picea,glauca,start of larval development,doy,204.029,NA,NA,NA,pupal survival,percentage,,NA,86.4294,SE,6.334,1,end of cohort available
173,HMK044,"Michigan, US",1985,consumer,NA,NA,1.5,delay of larval emergence,field,1,day,NA,-4.102,,Choristoneura,fumiferana,Picea,glauca,start of larval development,doy,113.773,NA,NA,NA,female adult dry mass,mg,,NA,26.0994,SE,0.6419,2,end of cohort available; chose 1st cohort as control since it was most closely timed to natural populations
174,HMK044,"Michigan, US",1985,consumer,NA,NA,1.5,delay of larval emergence,field,2,day,NA,2.931,,Choristoneura,fumiferana,Picea,glauca,start of larval development,doy,120.806,NA,NA,NA,female adult dry mass,mg,,NA,13.4662,SE,0.4806,2,end of cohort available
175,HMK044,"Michigan, US",1985,consumer,NA,NA,1.5,delay of larval emergence,field,3,day,NA,9.085,,Choristoneura,fumiferana,Picea,glauca,start of larval development,doy,126.96,NA,NA,NA,female adult dry mass,mg,,NA,24.7349,SE,0.4823,2,end of cohort available
176,HMK044,"Michigan, US",1985,consumer,NA,NA,1.5,delay of larval emergence,field,4,day,NA,16.411,,Choristoneura,fumiferana,Picea,glauca,start of larval development,doy,134.286,NA,NA,NA,female adult dry mass,mg,,NA,12.7366,SE,0.3175,2,end of cohort available
177,HMK044,"Michigan, US",1985,consumer,NA,NA,1.5,delay of larval emergence,field,5,day,NA,23.737,,Choristoneura,fumiferana,Picea,glauca,start of larval development,doy,141.612,NA,NA,NA,female adult dry mass,mg,,NA,24.007,SE,0.3175,2,end of cohort available
178,HMK044,"Michigan, US",1985,consumer,NA,NA,1.5,delay of larval emergence,field,6,day,NA,30.477,,Choristoneura,fumiferana,Picea,glauca,start of larval development,doy,148.352,NA,NA,NA,female adult dry mass,mg,,NA,12.007,SE,0.4788,2,end of cohort available
179,HMK044,"Michigan, US",1985,consumer,NA,NA,1.5,delay of larval emergence,field,7,day,NA,58.315,,Choristoneura,fumiferana,Picea,glauca,start of larval development,doy,176.19,NA,NA,NA,female adult dry mass,mg,,NA,16.8916,SE,0.4823,2,end of cohort available
180,HMK044,"Michigan, US",1985,consumer,NA,NA,1.5,delay of larval emergence,field,8,day,NA,86.154,,Choristoneura,fumiferana,Picea,glauca,start of larval development,doy,204.029,NA,NA,NA,female adult dry mass,mg,,NA,7.92225,SE,0.48406,2,end of cohort available
181,HMK044,"Michigan, US",1985,consumer,NA,NA,1.5,delay of larval emergence,field,1,day,NA,-4.102,,Choristoneura,fumiferana,Picea,glauca,start of larval development,doy,113.773,NA,NA,NA,male adult dry mass,mg,,NA,16.4794,SE,1.119,2,end of cohort available; chose 1st cohort as control since it was most closely timed to natural populations,,
182,HMK044,"Michigan, US",1985,consumer,NA,NA,1.5,delay of larval emergence,field,2,day,NA,2.931,,Choristoneura,fumiferana,Picea,glauca,start of larval development,doy,120.806,NA,NA,NA,male adult dry mass,mg,,NA,7.99766,SE,0.31745,2,end of cohort available,,
183,HMK044,"Michigan, US",1985,consumer,NA,NA,1.5,delay of larval emergence,field,3,day,NA,9.085,,Choristoneura,fumiferana,Picea,glauca,start of larval development,doy,126.96,NA,NA,NA,male adult dry mass,mg,,NA,14.3221,SE,1.2733,2,end of cohort available,,
184,HMK044,"Michigan, US",1985,consumer,NA,NA,1.5,delay of larval emergence,field,4,day,NA,16.411,,Choristoneura,fumiferana,Picea,glauca,start of larval development,doy,134.286,NA,NA,NA,male adult dry mass,mg,,NA,7.10494,SE,0.64016,2,end of cohort available,,
185,HMK044,"Michigan, US",1985,consumer,NA,NA,1.5,delay of larval emergence,field,5,day,NA,23.737,,Choristoneura,fumiferana,Picea,glauca,start of larval development,doy,141.612,NA,NA,NA,male adult dry mass,mg,,NA,12.3122,SE,1.1155,2,end of cohort available,,
186,HMK044,"Michigan, US",1985,consumer,NA,NA,1.5,delay of larval emergence,field,6,day,NA,30.477,,Choristoneura,fumiferana,Picea,glauca,start of larval development,doy,148.352,NA,NA,NA,male adult dry mass,mg,,NA,7.16983,SE,0.80152,2,end of cohort available,,
187,HMK044,"Michigan, US",1985,consumer,NA,NA,1.5,delay of larval emergence,field,7,day,NA,58.315,,Choristoneura,fumiferana,Picea,glauca,start of larval development,doy,176.19,NA,NA,NA,male adult dry mass,mg,,NA,12.5332,SE,0.3262,2,end of cohort available,,
188,HMK044,"Michigan, US",1985,consumer,NA,NA,1.5,delay of larval emergence,field,8,day,NA,86.154,,Choristoneura,fumiferana,Picea,glauca,start of larval development,doy,204.029,NA,NA,NA,male adult dry mass,mg,,NA,5.64046,SE,0.64542,2,end of cohort available,,
189,HMK044,"Michigan, US",1985,consumer,NA,NA,1.5,delay of larval emergence,field,1,day,NA,-4.102,,Choristoneura,fumiferana,Picea,glauca,start of larval development,doy,113.773,NA,NA,NA,female development time,dd,,NA,626.943,SE,7.772,2,end of cohort available; chose 1st cohort as control since it was most closely timed to natural populations,,
190,HMK044,"Michigan, US",1985,consumer,NA,NA,1.5,delay of larval emergence,field,2,day,NA,2.931,,Choristoneura,fumiferana,Picea,glauca,start of larval development,doy,120.806,NA,NA,NA,female development time,dd,,NA,582.902,SE,10.362,2,end of cohort available,,
191,HMK044,"Michigan, US",1985,consumer,NA,NA,1.5,delay of larval emergence,field,3,day,NA,9.085,,Choristoneura,fumiferana,Picea,glauca,start of larval development,doy,126.96,NA,NA,NA,female development time,dd,,NA,616.58,SE,7.772,2,end of cohort available,,
192,HMK044,"Michigan, US",1985,consumer,NA,NA,1.5,delay of larval emergence,field,4,day,NA,16.411,,Choristoneura,fumiferana,Picea,glauca,start of larval development,doy,134.286,NA,NA,NA,female development time,dd,,NA,593.264,SE,0,2,end of cohort available,,
193,HMK044,"Michigan, US",1985,consumer,NA,NA,1.5,delay of larval emergence,field,5,day,NA,23.737,,Choristoneura,fumiferana,Picea,glauca,start of larval development,doy,141.612,NA,NA,NA,female development time,dd,,NA,637.306,SE,5.181,2,end of cohort available,,
194,HMK044,"Michigan, US",1985,consumer,NA,NA,1.5,delay of larval emergence,field,6,day,NA,30.477,,Choristoneura,fumiferana,Picea,glauca,start of larval development,doy,148.352,NA,NA,NA,female development time,dd,,NA,606.218,SE,10.362,2,end of cohort available,,
195,HMK044,"Michigan, US",1985,consumer,NA,NA,1.5,delay of larval emergence,field,7,day,NA,58.315,,Choristoneura,fumiferana,Picea,glauca,start of larval development,doy,176.19,NA,NA,NA,female development time,dd,,NA,655.44,SE,5.182,2,end of cohort available,,
196,HMK044,"Michigan, US",1985,consumer,NA,NA,1.5,delay of larval emergence,field,8,day,NA,86.154,,Choristoneura,fumiferana,Picea,glauca,start of larval development,doy,204.029,NA,NA,NA,female development time,dd,,NA,645.078,SE,5.181,2,end of cohort available,,
197,HMK044,"Michigan, US",1985,consumer,NA,NA,1.5,delay of larval emergence,field,1,day,NA,-4.102,,Choristoneura,fumiferana,Picea,glauca,start of larval development,doy,113.773,NA,NA,NA,male development time,dd,,NA,772.021,SE,12.953,2,end of cohort available; chose 1st cohort as control since it was most closely timed to natural populations,
198,HMK044,"Michigan, US",1985,consumer,NA,NA,1.5,delay of larval emergence,field,2,day,NA,2.931,,Choristoneura,fumiferana,Picea,glauca,start of larval development,doy,120.806,NA,NA,NA,male development time,dd,,NA,709.845,SE,15.544,2,end of cohort available,
199,HMK044,"Michigan, US",1985,consumer,NA,NA,1.5,delay of larval emergence,field,3,day,NA,9.085,,Choristoneura,fumiferana,Picea,glauca,start of larval development,doy,126.96,NA,NA,NA,male development time,dd,,NA,818.653,SE,18.135,2,end of cohort available,
200,HMK044,"Michigan, US",1985,consumer,NA,NA,1.5,delay of larval emergence,field,4,day,NA,16.411,,Choristoneura,fumiferana,Picea,glauca,start of larval development,doy,134.286,NA,NA,NA,male development time,dd,,NA,813.471,SE,15.545,2,end of cohort available,
201,HMK044,"Michigan, US",1985,consumer,NA,NA,1.5,delay of larval emergence,field,5,day,NA,23.737,,Choristoneura,fumiferana,Picea,glauca,start of larval development,doy,141.612,NA,NA,NA,male development time,dd,,NA,966.321,SE,25.907,2,end of cohort available,
202,HMK044,"Michigan, US",1985,consumer,NA,NA,1.5,delay of larval emergence,field,6,day,NA,30.477,,Choristoneura,fumiferana,Picea,glauca,start of larval development,doy,148.352,NA,NA,NA,male development time,dd,,NA,940.414,SE,20.726,2,end of cohort available,
203,HMK044,"Michigan, US",1985,consumer,NA,NA,1.5,delay of larval emergence,field,7,day,NA,58.315,,Choristoneura,fumiferana,Picea,glauca,start of larval development,doy,176.19,NA,NA,NA,male development time,dd,,NA,917.098,SE,7.772,2,end of cohort available,
204,HMK044,"Michigan, US",1985,consumer,NA,NA,1.5,delay of larval emergence,field,8,day,NA,86.154,,Choristoneura,fumiferana,Picea,glauca,start of larval development,doy,204.029,NA,NA,NA,male development time,dd,,NA,927.461,SE,15.544,2,end of cohort available,
205,HMK044,"Michigan, US",1985,consumer,NA,NA,1.5,delay of larval emergence,field,NA,day,NA,NA,,Picea,glauca,NA,NA,start of budburst,doy,117.875,NA,NA,NA,a,NA,,NA,NA,NA,NA,0,,
206,HMK044,"Michigan, US",1985,consumer,NA,NA,1.5,delay of larval emergence,field,NA,day,NA,NA,,Picea,glauca,NA,NA,end of budburst,doy,135.458,NA,NA,NA,a,NA,,NA,NA,NA,NA,0,,
207,HMK044,"Michigan, US",1985,consumer,NA,NA,1.5,delay of larval emergence,field,NA,day,NA,NA,,Picea,glauca,NA,NA,start of shoot elongation,doy,119.048,NA,NA,NA,a,NA,,NA,NA,NA,NA,0,,
